left,bottom,right,top,Area
407000,5674000,408000,5675000,1000590.227
407000,5675000,408000,5676000,1000589.544
407000,5676000,408000,5677000,1000590.682
407000,5677000,408000,5678000,1000589.678
407000,5678000,408000,5679000,1000590.531
407000,5679000,408000,5680000,1000589.898
407000,5680000,408000,5681000,1000589.947
407000,5681000,408000,5682000,1000590.475
407000,5682000,408000,5683000,1000589.929
407000,5683000,408000,5684000,1000590.617
407000,5684000,408000,5685000,1000590.214
407000,5685000,408000,5686000,1000589.84
407000,5686000,408000,5687000,1000590.2
407000,5687000,408000,5688000,1000589.969
407000,5688000,408000,5689000,1000590.006
407000,5689000,408000,5690000,1000590.02
407000,5690000,408000,5691000,1000590.731
407000,5691000,408000,5692000,1000589.836
407000,5692000,408000,5693000,1000590.481
407000,5693000,408000,5694000,1000589.521
407000,5694000,408000,5695000,1000591.147
407000,5695000,408000,5696000,1000589.811
407000,5696000,408000,5697000,1000589.136
407000,5697000,408000,5698000,1000591.131
407000,5698000,408000,5699000,1000589.738
407000,5699000,408000,5700000,1000590.618
407000,5700000,408000,5701000,1000589.925
407000,5701000,408000,5702000,1000590.62
407000,5702000,408000,5703000,1000589.495
407000,5703000,408000,5704000,1000590.717
407000,5704000,408000,5705000,1000589.972
407000,5705000,408000,5706000,1000590.165
407000,5706000,408000,5707000,1000590.171
407000,5707000,408000,5708000,1000589.674
407000,5708000,408000,5709000,1000590.344
407000,5709000,408000,5710000,1000590.455
407000,5710000,408000,5711000,1000590.486
407000,5711000,408000,5712000,1000589.626
407000,5712000,408000,5713000,1000590.208
407000,5713000,408000,5714000,1000589.951
407000,5714000,408000,5715000,1000589.982
407000,5715000,408000,5716000,1000590.385
407000,5716000,408000,5717000,1000590.062
407000,5717000,408000,5718000,1000589.885
407000,5718000,408000,5719000,1000590.699
407000,5719000,408000,5720000,1000590.167
407000,5720000,408000,5721000,1000590.907
407000,5721000,408000,5722000,1000589.033
407000,5722000,408000,5723000,1000590.797
407000,5723000,408000,5724000,1000590.142
407000,5724000,408000,5725000,1000589.718
407000,5725000,408000,5726000,1000589.919
407000,5726000,408000,5727000,1000590.853
407000,5727000,408000,5728000,1000590.131
407000,5728000,408000,5729000,1000590.763
407000,5729000,408000,5730000,1000589.261
407000,5730000,408000,5731000,1000589.984
407000,5731000,408000,5732000,1000590.994
407000,5732000,408000,5733000,1000589.779
407000,5733000,408000,5734000,1000589.781
407000,5734000,408000,5735000,1000590.431
407000,5735000,408000,5736000,1000590.547
407000,5736000,408000,5737000,1000590.021
407000,5737000,408000,5738000,1000589.975
407000,5738000,408000,5739000,1000589.621
407000,5739000,408000,5740000,1000591.342
407000,5740000,408000,5741000,1000589.621
407000,5741000,408000,5742000,1000590.188
407000,5742000,408000,5743000,1000590.21
407000,5743000,408000,5744000,1000589.886
407000,5744000,408000,5745000,1000590.326
407000,5745000,408000,5746000,1000590.231
407000,5746000,408000,5747000,1000589.909
407000,5747000,408000,5748000,1000590.291
407000,5748000,408000,5749000,1000590.362
407000,5749000,408000,5750000,1000590.185
407000,5750000,408000,5751000,1000590.34
407000,5751000,408000,5752000,1000590.494
407000,5752000,408000,5753000,1000589.862
407000,5753000,408000,5754000,1000590.801
407000,5754000,408000,5755000,1000588.907
407000,5755000,408000,5756000,1000590.649
407000,5756000,408000,5757000,1000590.799
407000,5757000,408000,5758000,1000589.771
407000,5758000,408000,5759000,1000590.393
407000,5759000,408000,5760000,1000589.958
407000,5760000,408000,5761000,1000590.146
407000,5761000,408000,5762000,1000590.181
407000,5762000,408000,5763000,1000590.074
407000,5763000,408000,5764000,1000590.332
407000,5764000,408000,5765000,1000590.55
407000,5765000,408000,5766000,1000589.917
407000,5766000,408000,5767000,1000589.838
407000,5767000,408000,5768000,1000590.23
407000,5768000,408000,5769000,1000590.6
407000,5769000,408000,5770000,1000589.663
407000,5770000,408000,5771000,1000590.746
407000,5771000,408000,5772000,1000590.257
407000,5772000,408000,5773000,1000590.239
407000,5773000,408000,5774000,1000589.841
407000,5774000,408000,5775000,1000589.879
407000,5775000,408000,5776000,1000590.42
407000,5776000,408000,5777000,1000590.221
407000,5777000,408000,5778000,1000589.805
407000,5778000,408000,5779000,1000590.477
407000,5779000,408000,5780000,1000590.198
407000,5780000,408000,5781000,1000590.549
407000,5781000,408000,5782000,1000590.128
407000,5782000,408000,5783000,1000589.899
407000,5783000,408000,5784000,1000590.329
407000,5784000,408000,5785000,1000590.886
407000,5785000,408000,5786000,1000588.942
407000,5786000,408000,5787000,1000590.136
407000,5787000,408000,5788000,1000590.135
407000,5788000,408000,5789000,1000590.437
407000,5789000,408000,5790000,1000590.99
407000,5790000,408000,5791000,1000589.566
407000,5791000,408000,5792000,1000590.414
407000,5792000,408000,5793000,1000590.001
407000,5793000,408000,5794000,1000590.267
407000,5794000,408000,5795000,1000589.852
407000,5795000,408000,5796000,1000590.116
407000,5796000,408000,5797000,1000590.614
407000,5797000,408000,5798000,1000590.161
407000,5798000,408000,5799000,1000590.412
407000,5799000,408000,5800000,1000589.955
407000,5800000,408000,5801000,1000590.567
407000,5801000,408000,5802000,1000589.782
407000,5802000,408000,5803000,1000590.548
407000,5803000,408000,5804000,1000590.134
407000,5804000,408000,5805000,1000590.4
407000,5805000,408000,5806000,1000589.978
407000,5806000,408000,5807000,1000589.845
407000,5807000,408000,5808000,1000590.563
407000,5808000,408000,5809000,1000590.81
407000,5809000,408000,5810000,1000590.107
407000,5810000,408000,5811000,1000590.013
407000,5811000,408000,5812000,1000590.158
407000,5812000,408000,5813000,1000589.813
407000,5813000,408000,5814000,1000590.236
407000,5814000,408000,5815000,1000590.578
407000,5815000,408000,5816000,1000589.898
407000,5816000,408000,5817000,1000589.898
407000,5817000,408000,5818000,1000590.762
407000,5818000,408000,5819000,1000589.799
407000,5819000,408000,5820000,1000590.169
407000,5820000,408000,5821000,1000590.447
407000,5821000,408000,5822000,1000590.545
407000,5822000,408000,5823000,1000590.257
407000,5823000,408000,5824000,1000590.259
407000,5824000,408000,5825000,1000589.627
407000,5825000,408000,5826000,1000590.071
407000,5826000,408000,5827000,1000590.357
407000,5827000,408000,5828000,1000589.765
407000,5828000,408000,5829000,1000590.874
407000,5829000,408000,5830000,1000590.175
407000,5830000,408000,5831000,1000589.943
407000,5831000,408000,5832000,1000590.462
407000,5832000,408000,5833000,1000590.195
407000,5833000,408000,5834000,1000590.613
407000,5834000,408000,5835000,1000589.854
407000,5835000,408000,5836000,1000589.931
407000,5836000,408000,5837000,1000590.85
407000,5837000,408000,5838000,1000590.198
407000,5838000,408000,5839000,1000590.003
407000,5839000,408000,5840000,985357.235
407000,5865000,408000,5866000,1000590.932
407000,5866000,408000,5867000,1000590.159
407000,5867000,408000,5868000,1000589.984
407000,5868000,408000,5869000,1000589.945
407000,5869000,408000,5870000,1000590.503
407000,5870000,408000,5871000,1000590.033
407000,5871000,408000,5872000,1000590.857
407000,5872000,408000,5873000,1000589.804
407000,5873000,408000,5874000,1000590.275
407000,5874000,408000,5875000,1000590.259
407000,5875000,408000,5876000,1000590.222
407000,5876000,408000,5877000,1000590.162
407000,5877000,408000,5878000,1000590.08
407000,5878000,408000,5879000,1000590.669
407000,5879000,408000,5880000,1000589.612
407000,5880000,408000,5881000,1000590.156
407000,5881000,408000,5882000,1000590.293
407000,5882000,408000,5883000,1000590.553
407000,5883000,408000,5884000,1000590.254
407000,5884000,408000,5885000,1000590.241
407000,5885000,408000,5886000,1000590.119
407000,5886000,408000,5887000,1000590.675
407000,5887000,408000,5888000,1000589.656
407000,5888000,408000,5889000,1000590.086
407000,5889000,408000,5890000,1000590.64
407000,5890000,408000,5891000,1000590.554
407000,5891000,408000,5892000,1000590.439
407000,5892000,408000,5893000,1000589.53
407000,5893000,408000,5894000,1000590.67
407000,5894000,408000,5895000,1000590.794
408000,5619000,409000,5620000,1000593.972
408000,5620000,409000,5621000,1000594.805
408000,5621000,409000,5622000,1000594.674
408000,5622000,409000,5623000,1000593.627
408000,5623000,409000,5624000,1000595.381
408000,5624000,409000,5625000,1000595.099
408000,5625000,409000,5626000,1000594.21
408000,5626000,409000,5627000,1000595.141
408000,5627000,409000,5628000,1000593.763
408000,5628000,409000,5629000,1000595.456
408000,5629000,409000,5630000,1000594.124
408000,5630000,409000,5631000,1000595.369
408000,5631000,409000,5632000,1000594.307
408000,5632000,409000,5633000,1000594.074
408000,5633000,409000,5634000,1000595.027
408000,5634000,409000,5635000,1000595.331
408000,5635000,409000,5636000,1000593.911
408000,5636000,409000,5637000,1000595.019
408000,5637000,409000,5638000,1000594.224
408000,5638000,409000,5639000,1000594.524
408000,5639000,409000,5640000,1000595.114
408000,5640000,409000,5641000,1000594.472
408000,5641000,409000,5642000,1000594.745
408000,5642000,409000,5643000,1000594.323
408000,5643000,409000,5644000,1000595.174
408000,5644000,409000,5645000,1000594.882
408000,5645000,409000,5646000,1000594.21
408000,5646000,409000,5647000,1000594.538
408000,5647000,409000,5648000,1000595.11
408000,5648000,409000,5649000,1000593.872
408000,5649000,409000,5650000,1000595.151
408000,5650000,409000,5651000,1000594.757
408000,5651000,409000,5652000,1000594.642
408000,5652000,409000,5653000,1000593.837
408000,5653000,409000,5654000,1000595.061
408000,5654000,409000,5655000,1000594.961
408000,5655000,409000,5656000,1000595.328
408000,5656000,409000,5657000,1000594.237
408000,5657000,409000,5658000,1000594.103
408000,5658000,409000,5659000,1000595.859
408000,5659000,409000,5660000,1000593.439
408000,5660000,409000,5661000,1000594.964
408000,5661000,409000,5662000,1000594.675
408000,5662000,409000,5663000,1000594.541
408000,5663000,409000,5664000,1000594.864
408000,5664000,409000,5665000,1000594.538
408000,5665000,409000,5666000,1000595.032
408000,5666000,409000,5667000,1000593.662
408000,5667000,409000,5668000,1000595.704
408000,5668000,409000,5669000,1000594.554
408000,5669000,409000,5670000,1000594.837
408000,5670000,409000,5671000,1000594.521
408000,5671000,409000,5672000,1000594.521
408000,5672000,409000,5673000,1000594.499
408000,5673000,409000,5674000,1000594.543
408000,5674000,409000,5675000,1000595.39
408000,5675000,409000,5676000,1000594.385
408000,5676000,409000,5677000,1000594.248
408000,5677000,409000,5678000,1000595.539
408000,5678000,409000,5679000,1000594.003
408000,5679000,409000,5680000,1000594.434
408000,5680000,409000,5681000,1000595.504
408000,5681000,409000,5682000,1000594.011
408000,5682000,409000,5683000,1000594.831
408000,5683000,409000,5684000,1000594.654
408000,5684000,409000,5685000,1000594.49
408000,5685000,409000,5686000,1000595.122
408000,5686000,409000,5687000,1000594.324
408000,5687000,409000,5688000,1000594.721
408000,5688000,409000,5689000,1000595.009
408000,5689000,409000,5690000,1000594.49
408000,5690000,409000,5691000,1000593.83
408000,5691000,409000,5692000,1000595.422
408000,5692000,409000,5693000,1000594.646
408000,5693000,409000,5694000,1000594.801
408000,5694000,409000,5695000,1000594.535
408000,5695000,409000,5696000,1000595.026
408000,5696000,409000,5697000,1000594.675
408000,5697000,409000,5698000,1000594.27
408000,5698000,409000,5699000,1000594.74
408000,5699000,409000,5700000,1000594.616
408000,5700000,409000,5701000,1000594.762
408000,5701000,409000,5702000,1000594.635
408000,5702000,409000,5703000,1000594.457
408000,5703000,409000,5704000,1000594.664
408000,5704000,409000,5705000,1000595.162
408000,5705000,409000,5706000,1000594.276
408000,5706000,409000,5707000,1000594.88
408000,5707000,409000,5708000,1000594.553
408000,5708000,409000,5709000,1000594.549
408000,5709000,409000,5710000,1000594.554
408000,5710000,409000,5711000,1000595.081
408000,5711000,409000,5712000,1000594.932
408000,5712000,409000,5713000,1000594.507
408000,5713000,409000,5714000,1000594.545
408000,5714000,409000,5715000,1000594.849
408000,5715000,409000,5716000,1000595.018
408000,5716000,409000,5717000,1000594.368
408000,5717000,409000,5718000,1000595.349
408000,5718000,409000,5719000,1000594.002
408000,5719000,409000,5720000,1000594.827
408000,5720000,409000,5721000,1000594.548
408000,5721000,409000,5722000,1000594.902
408000,5722000,409000,5723000,1000594.18
408000,5723000,409000,5724000,1000594.633
408000,5724000,409000,5725000,1000595.177
408000,5725000,409000,5726000,1000594.786
408000,5726000,409000,5727000,1000594.232
408000,5727000,409000,5728000,1000594.709
408000,5728000,409000,5729000,1000594.506
408000,5729000,409000,5730000,1000595.959
408000,5730000,409000,5731000,1000594.318
408000,5731000,409000,5732000,1000593.902
408000,5732000,409000,5733000,1000594.574
408000,5733000,409000,5734000,1000595.361
408000,5734000,409000,5735000,1000594.849
408000,5735000,409000,5736000,1000594.052
408000,5736000,409000,5737000,1000594.911
408000,5737000,409000,5738000,1000594.75
408000,5738000,409000,5739000,1000594.846
408000,5739000,409000,5740000,1000594.21
408000,5740000,409000,5741000,1000595.421
408000,5741000,409000,5742000,1000594.563
408000,5742000,409000,5743000,1000594.19
408000,5743000,409000,5744000,1000595.18
408000,5744000,409000,5745000,1000594.416
408000,5745000,409000,5746000,1000595.014
408000,5746000,409000,5747000,1000594.338
408000,5747000,409000,5748000,1000595.109
408000,5748000,409000,5749000,1000594.499
408000,5749000,409000,5750000,1000594.731
408000,5750000,409000,5751000,1000594.628
408000,5751000,409000,5752000,1000594.298
408000,5752000,409000,5753000,1000595.054
408000,5753000,409000,5754000,1000593.87
408000,5754000,409000,5755000,1000595.59
408000,5755000,409000,5756000,1000594.721
408000,5756000,409000,5757000,1000594.479
408000,5757000,409000,5758000,1000594.154
408000,5758000,409000,5759000,1000595.416
408000,5759000,409000,5760000,1000594.528
408000,5760000,409000,5761000,1000594.89
408000,5761000,409000,5762000,1000594.609
408000,5762000,409000,5763000,1000594.72
408000,5763000,409000,5764000,1000594.874
408000,5764000,409000,5765000,1000594.401
408000,5765000,409000,5766000,1000594.969
408000,5766000,409000,5767000,1000594.808
408000,5767000,409000,5768000,1000594.516
408000,5768000,409000,5769000,1000594.518
408000,5769000,409000,5770000,1000594.979
408000,5770000,409000,5771000,1000594.286
408000,5771000,409000,5772000,1000594.613
408000,5772000,409000,5773000,1000594.938
408000,5773000,409000,5774000,1000595.096
408000,5774000,409000,5775000,1000594.937
408000,5775000,409000,5776000,1000594.546
408000,5776000,409000,5777000,1000594.316
408000,5777000,409000,5778000,1000595.485
408000,5778000,409000,5779000,1000593.765
408000,5779000,409000,5780000,1000594.944
408000,5780000,409000,5781000,1000595.08
408000,5781000,409000,5782000,1000594.438
408000,5782000,409000,5783000,1000595.077
408000,5783000,409000,5784000,1000594.18
408000,5784000,409000,5785000,1000594.414
408000,5785000,409000,5786000,1000595.732
408000,5786000,409000,5787000,1000594.591
408000,5787000,409000,5788000,1000595.042
408000,5788000,409000,5789000,1000594.152
408000,5789000,409000,5790000,1000594.347
408000,5790000,409000,5791000,1000595.259
408000,5791000,409000,5792000,1000594.585
408000,5792000,409000,5793000,1000594.532
408000,5793000,409000,5794000,1000595.44
408000,5794000,409000,5795000,1000593.795
408000,5795000,409000,5796000,1000595.236
408000,5796000,409000,5797000,1000594.313
408000,5797000,409000,5798000,1000595.332
408000,5798000,409000,5799000,1000594.001
408000,5799000,409000,5800000,1000595.565
408000,5800000,409000,5801000,1000594.22
408000,5801000,409000,5802000,1000595.004
408000,5802000,409000,5803000,1000594.654
408000,5803000,409000,5804000,1000594.227
408000,5804000,409000,5805000,1000595.068
408000,5805000,409000,5806000,1000594.869
408000,5806000,409000,5807000,1000594.186
408000,5807000,409000,5808000,1000594.84
408000,5808000,409000,5809000,1000594.777
408000,5809000,409000,5810000,1000594.544
408000,5810000,409000,5811000,1000595.021
408000,5811000,409000,5812000,1000594.618
408000,5812000,409000,5813000,1000594.914
408000,5813000,409000,5814000,1000594.574
408000,5814000,409000,5815000,1000594.861
408000,5815000,409000,5816000,1000594.815
408000,5816000,409000,5817000,1000594.527
408000,5817000,409000,5818000,1000594.702
408000,5818000,409000,5819000,1000594.555
408000,5819000,409000,5820000,1000595.112
408000,5820000,409000,5821000,1000594.541
408000,5821000,409000,5822000,1000594.37
408000,5822000,409000,5823000,1000594.726
408000,5823000,409000,5824000,1000595.399
408000,5824000,409000,5825000,1000594.8
408000,5825000,409000,5826000,1000594.576
408000,5826000,409000,5827000,1000594.427
408000,5827000,409000,5828000,1000595.287
408000,5828000,409000,5829000,1000594.168
408000,5829000,409000,5830000,1000595.01
408000,5830000,409000,5831000,1000594.726
408000,5831000,409000,5832000,1000594.996
408000,5832000,409000,5833000,1000594.226
408000,5833000,409000,5834000,1000594.777
408000,5834000,409000,5835000,1000595.236
408000,5835000,409000,5836000,1000594.507
408000,5866000,409000,5867000,1000594.476
408000,5867000,409000,5868000,1000594.572
408000,5868000,409000,5869000,1000595.274
408000,5869000,409000,5870000,1000594.626
408000,5870000,409000,5871000,1000594.429
408000,5871000,409000,5872000,1000594.604
408000,5872000,409000,5873000,1000594.913
408000,5873000,409000,5874000,1000594.733
408000,5874000,409000,5875000,1000594.926
408000,5875000,409000,5876000,1000595.019
408000,5876000,409000,5877000,1000594.384
408000,5877000,409000,5878000,1000594.827
408000,5878000,409000,5879000,1000594.699
408000,5879000,409000,5880000,1000595.1
408000,5880000,409000,5881000,1000594.617
408000,5881000,409000,5882000,1000594.969
408000,5882000,409000,5883000,1000594.601
408000,5883000,409000,5884000,1000594.754
408000,5884000,409000,5885000,1000594.885
408000,5885000,409000,5886000,1000594.607
408000,5886000,409000,5887000,1000594.221
408000,5887000,409000,5888000,1000595.693
408000,5888000,409000,5889000,1000595.025
408000,5889000,409000,5890000,1000594.185
408000,5890000,409000,5891000,1000594.566
408000,5891000,409000,5892000,1000594.77
409000,5620000,410000,5621000,1000599.278
409000,5621000,410000,5622000,1000599.726
409000,5622000,410000,5623000,1000599.11
409000,5623000,410000,5624000,1000599.024
409000,5624000,410000,5625000,1000598.643
409000,5625000,410000,5626000,1000599.333
409000,5626000,410000,5627000,1000598.504
409000,5627000,410000,5628000,1000599.968
409000,5628000,410000,5629000,1000598.509
409000,5629000,410000,5630000,1000599.571
409000,5630000,410000,5631000,1000598.933
409000,5631000,410000,5632000,1000599.273
409000,5632000,410000,5633000,1000599.364
409000,5633000,410000,5634000,1000598.937
409000,5634000,410000,5635000,1000598.307
409000,5635000,410000,5636000,1000599.873
409000,5636000,410000,5637000,1000599.246
409000,5637000,410000,5638000,1000599.411
409000,5638000,410000,5639000,1000598.74
409000,5639000,410000,5640000,1000599.042
409000,5640000,410000,5641000,1000598.825
409000,5641000,410000,5642000,1000600.031
409000,5642000,410000,5643000,1000599.316
409000,5643000,410000,5644000,1000598.804
409000,5644000,410000,5645000,1000598.54
409000,5645000,410000,5646000,1000599.746
409000,5646000,410000,5647000,1000599.072
409000,5647000,410000,5648000,1000598.652
409000,5648000,410000,5649000,1000599.828
409000,5649000,410000,5650000,1000598.723
409000,5650000,410000,5651000,1000598.906
409000,5651000,410000,5652000,1000599.337
409000,5652000,410000,5653000,1000599.377
409000,5653000,410000,5654000,1000598.899
409000,5654000,410000,5655000,1000599.434
409000,5655000,410000,5656000,1000598.453
409000,5656000,410000,5657000,1000599.662
409000,5657000,410000,5658000,1000598.949
409000,5658000,410000,5659000,1000599.019
409000,5659000,410000,5660000,1000599.564
409000,5660000,410000,5661000,1000598.821
409000,5661000,410000,5662000,1000598.86
409000,5662000,410000,5663000,1000599.186
409000,5663000,410000,5664000,1000599.401
409000,5664000,410000,5665000,1000598.912
409000,5665000,410000,5666000,1000599.115
409000,5666000,410000,5667000,1000599.881
409000,5667000,410000,5668000,1000598.181
409000,5668000,410000,5669000,1000599.705
409000,5669000,410000,5670000,1000598.764
409000,5670000,410000,5671000,1000599.234
409000,5671000,410000,5672000,1000599.594
409000,5672000,410000,5673000,1000598.971
409000,5673000,410000,5674000,1000598.821
409000,5674000,410000,5675000,1000598.6
409000,5675000,410000,5676000,1000600.194
409000,5676000,410000,5677000,1000599.321
409000,5677000,410000,5678000,1000598.111
409000,5678000,410000,5679000,1000599.437
409000,5679000,410000,5680000,1000599.298
409000,5680000,410000,5681000,1000598.983
409000,5681000,410000,5682000,1000599.634
409000,5682000,410000,5683000,1000598.733
409000,5683000,410000,5684000,1000598.957
409000,5684000,410000,5685000,1000599.883
409000,5685000,410000,5686000,1000598.078
409000,5686000,410000,5687000,1000599.965
409000,5687000,410000,5688000,1000599
409000,5688000,410000,5689000,1000598.717
409000,5689000,410000,5690000,1000599.803
409000,5690000,410000,5691000,1000599.583
409000,5691000,410000,5692000,1000598.412
409000,5692000,410000,5693000,1000599.345
409000,5693000,410000,5694000,1000599.361
409000,5694000,410000,5695000,1000598.932
409000,5695000,410000,5696000,1000599.237
409000,5696000,410000,5697000,1000599.381
409000,5697000,410000,5698000,1000598.991
409000,5698000,410000,5699000,1000598.527
409000,5699000,410000,5700000,1000599.637
409000,5700000,410000,5701000,1000598.793
409000,5701000,410000,5702000,1000599.982
409000,5702000,410000,5703000,1000599.25
409000,5703000,410000,5704000,1000599.196
409000,5704000,410000,5705000,1000598.227
409000,5705000,410000,5706000,1000599.177
409000,5706000,410000,5707000,1000599.386
409000,5707000,410000,5708000,1000599.607
409000,5708000,410000,5709000,1000599.118
409000,5709000,410000,5710000,1000598.783
409000,5710000,410000,5711000,1000598.923
409000,5711000,410000,5712000,1000599.416
409000,5712000,410000,5713000,1000599.143
409000,5713000,410000,5714000,1000599.283
409000,5714000,410000,5715000,1000599.605
409000,5715000,410000,5716000,1000598.786
409000,5716000,410000,5717000,1000599.358
409000,5717000,410000,5718000,1000598.816
409000,5718000,410000,5719000,1000598.284
409000,5719000,410000,5720000,1000600.093
409000,5720000,410000,5721000,1000599.176
409000,5721000,410000,5722000,1000598.526
409000,5722000,410000,5723000,1000599.957
409000,5723000,410000,5724000,1000599.007
409000,5724000,410000,5725000,1000599.16
409000,5725000,410000,5726000,1000599.348
409000,5726000,410000,5727000,1000598.911
409000,5727000,410000,5728000,1000599.345
409000,5728000,410000,5729000,1000598.665
409000,5729000,410000,5730000,1000598.995
409000,5730000,410000,5731000,1000599.742
409000,5731000,410000,5732000,1000599.11
409000,5732000,410000,5733000,1000599.922
409000,5733000,410000,5734000,1000598.875
409000,5734000,410000,5735000,1000598.518
409000,5735000,410000,5736000,1000599.409
409000,5736000,410000,5737000,1000599.125
409000,5737000,410000,5738000,1000599.164
409000,5738000,410000,5739000,1000599.232
409000,5739000,410000,5740000,1000599.513
409000,5740000,410000,5741000,1000598.131
409000,5741000,410000,5742000,1000599.421
409000,5742000,410000,5743000,1000599.315
409000,5743000,410000,5744000,1000599.409
409000,5744000,410000,5745000,1000599.02
409000,5745000,410000,5746000,1000599.269
409000,5746000,410000,5747000,1000599.375
409000,5747000,410000,5748000,1000598.745
409000,5748000,410000,5749000,1000599.368
409000,5749000,410000,5750000,1000599.464
409000,5750000,410000,5751000,1000598.951
409000,5751000,410000,5752000,1000599.879
409000,5752000,410000,5753000,1000598.169
409000,5753000,410000,5754000,1000599.821
409000,5754000,410000,5755000,1000598.772
409000,5755000,410000,5756000,1000599.479
409000,5756000,410000,5757000,1000598.647
409000,5757000,410000,5758000,1000599.928
409000,5758000,410000,5759000,1000598.404
409000,5759000,410000,5760000,1000599.624
409000,5760000,410000,5761000,1000599.202
409000,5761000,410000,5762000,1000599.475
409000,5762000,410000,5763000,1000599.141
409000,5763000,410000,5764000,1000598.511
409000,5764000,410000,5765000,1000599.02
409000,5765000,410000,5766000,1000599.995
409000,5766000,410000,5767000,1000598.884
409000,5767000,410000,5768000,1000599.226
409000,5768000,410000,5769000,1000598.768
409000,5769000,410000,5770000,1000599.847
409000,5770000,410000,5771000,1000598.988
409000,5771000,410000,5772000,1000599.397
409000,5772000,410000,5773000,1000598.723
409000,5773000,410000,5774000,1000598.982
409000,5774000,410000,5775000,1000599.591
409000,5775000,410000,5776000,1000598.963
409000,5776000,410000,5777000,1000599.32
409000,5777000,410000,5778000,1000598.958
409000,5778000,410000,5779000,1000599.212
409000,5779000,410000,5780000,1000599.163
409000,5780000,410000,5781000,1000599.213
409000,5781000,410000,5782000,1000599.311
409000,5782000,410000,5783000,1000598.691
409000,5783000,410000,5784000,1000599.616
409000,5784000,410000,5785000,1000599.459
409000,5785000,410000,5786000,1000598.862
409000,5786000,410000,5787000,1000599.364
409000,5787000,410000,5788000,1000599.063
409000,5788000,410000,5789000,1000599.407
409000,5789000,410000,5790000,1000599.182
409000,5790000,410000,5791000,1000599.12
409000,5791000,410000,5792000,1000599.053
409000,5792000,410000,5793000,1000599.699
409000,5793000,410000,5794000,1000598.275
409000,5794000,410000,5795000,1000600.51
409000,5795000,410000,5796000,1000598.513
409000,5796000,410000,5797000,1000599.155
409000,5797000,410000,5798000,1000598.829
409000,5798000,410000,5799000,1000599.86
409000,5799000,410000,5800000,1000598.807
409000,5800000,410000,5801000,1000599.358
409000,5801000,410000,5802000,1000598.353
409000,5802000,410000,5803000,1000599.867
409000,5803000,410000,5804000,1000598.945
409000,5804000,410000,5805000,1000599.719
409000,5805000,410000,5806000,1000599.266
409000,5806000,410000,5807000,1000599.464
409000,5807000,410000,5808000,1000598.775
409000,5808000,410000,5809000,1000598.796
409000,5809000,410000,5810000,1000599.688
409000,5810000,410000,5811000,1000598.826
409000,5811000,410000,5812000,1000599.142
409000,5812000,410000,5813000,1000599.388
409000,5813000,410000,5814000,1000599.372
409000,5814000,410000,5815000,1000599.114
409000,5815000,410000,5816000,1000598.857
409000,5816000,410000,5817000,1000599.704
409000,5817000,410000,5818000,1000599.268
409000,5818000,410000,5819000,1000598.904
409000,5819000,410000,5820000,1000599.717
409000,5820000,410000,5821000,1000598.475
409000,5821000,410000,5822000,1000599.831
409000,5822000,410000,5823000,1000598.644
409000,5823000,410000,5824000,1000598.95
409000,5824000,410000,5825000,1000599.409
409000,5825000,410000,5826000,1000598.996
409000,5826000,410000,5827000,1000599.59
409000,5827000,410000,5828000,1000599.076
409000,5828000,410000,5829000,1000599.738
409000,5829000,410000,5830000,1000598.4
409000,5830000,410000,5831000,1000599.843
409000,5831000,410000,5832000,1000598.963
409000,5832000,410000,5833000,1000599.345
409000,5833000,410000,5834000,1000599.164
409000,5834000,410000,5835000,1000598.896
409000,5835000,410000,5836000,1000599.642
409000,5866000,410000,5867000,1000599.192
409000,5867000,410000,5868000,1000599.96
409000,5868000,410000,5869000,1000598.809
409000,5869000,410000,5870000,1000598.83
409000,5870000,410000,5871000,1000599.465
409000,5871000,410000,5872000,1000599.686
409000,5872000,410000,5873000,1000598.78
409000,5873000,410000,5874000,1000599.441
409000,5874000,410000,5875000,1000598.972
409000,5875000,410000,5876000,1000598.881
409000,5876000,410000,5877000,1000600.039
409000,5877000,410000,5878000,1000599.039
409000,5878000,410000,5879000,1000598.888
409000,5879000,410000,5880000,1000599.274
409000,5880000,410000,5881000,1000599.244
409000,5881000,410000,5882000,1000599.352
409000,5882000,410000,5883000,1000599.201
409000,5883000,410000,5884000,1000598.874
409000,5884000,410000,5885000,1000599.551
409000,5885000,410000,5886000,1000599.258
409000,5886000,410000,5887000,1000599.503
409000,5887000,410000,5888000,1000598.69
409000,5888000,410000,5889000,1000598.733
409000,5889000,410000,5890000,1000599.619
409000,5890000,410000,5891000,1000599.537
410000,5620000,411000,5621000,1000603.686
410000,5621000,411000,5622000,1000602.527
410000,5622000,411000,5623000,1000604.517
410000,5623000,411000,5624000,1000602.813
410000,5624000,411000,5625000,1000603.712
410000,5625000,411000,5626000,1000603.718
410000,5626000,411000,5627000,1000604.392
410000,5627000,411000,5628000,1000603.035
410000,5628000,411000,5629000,1000603.719
410000,5629000,411000,5630000,1000603.102
410000,5630000,411000,5631000,1000603.427
410000,5631000,411000,5632000,1000603.962
410000,5632000,411000,5633000,1000603.241
410000,5633000,411000,5634000,1000603.6
410000,5634000,411000,5635000,1000603.938
410000,5635000,411000,5636000,1000603.25
410000,5636000,411000,5637000,1000603.594
410000,5637000,411000,5638000,1000602.866
410000,5638000,411000,5639000,1000604.313
